begin,end,distance,angle,xcoord,ycoord,thick_norm,means,sds
6495870.83159939,6511758.35873335,6265,319.297083790464,541632.389775188,6501568.08136888,0.999144799676724,1336.16,68.71633284743882
6495870.83159939,6511758.35873335,6515,337.605568463006,541473.170898264,6501760.16352535,0.9994602699950872,1359.01,69.33894937190784
6495870.83159939,6511758.35873335,6765,339.568810409759,541379.862632395,6501992.06883987,0.9988214575739826,1392.76,62.717799706303474
6495870.83159939,6511758.35873335,7015,351.327838009648,541334.4480597529,6502237.20684273,0.9923695479403093,1407.15,72.2126547081604
6495870.83159939,6511758.35873335,7265,351.327838009582,541296.752927776,6502484.34865834,0.9909740169714334,1412.43,79.72493399181965
6495870.83159939,6511758.35873335,7515,3.2334612179766,541293.231264063,6502733.64756748,0.9789973367541678,1423.24,76.0806309122105
6495870.83159939,6511758.35873335,7765,3.23346121744385,541307.332412377,6502983.2495659,0.967925035945544,1399.9,65.20406429050263
6495870.83159939,6511758.35873335,8015,3.51525802145483,541321.490555408,6503232.84820381,0.936003080740772,1347.08,61.01699435403222
6495870.83159939,6511758.35873335,8265,5.65585143967888,541342.837564731,6503481.8951265,0.9481134331025506,1307.83,60.427982756335666
6495870.83159939,6511758.35873335,8515,5.65585144024357,541367.475812846,6503730.67807755,0.9578880365737628,1248.58,52.10742365536796
6495870.83159939,6511758.35873335,8765,5.65585143913408,541392.114060962,6503979.46102859,0.9748903571925261,1205.24,46.49196059535455
6495870.83159939,6511758.35873335,9015,16.5070648520535,541453.777493046,6504221.18966553,0.9828489591460667,1183.38,46.11480890126295
6495870.83159939,6511758.35873335,9265,16.5070648522051,541524.810885483,6504460.8858423,0.9914426641912033,1162.14,39.93670492166323
6495870.83159939,6511758.35873335,9515,28.5029266893917,541598.124851179,6504699.63714172,0.9973843776877779,1162.95,46.62539544068232
6495870.83159939,6511758.35873335,9765,35.0169209127849,541733.174038827,6504909.5862253,0.994796852403905,1159.96,41.41133178249644
6495870.83159939,6511758.35873335,10015,35.0169209165901,541876.628620822,6505114.33187948,0.9966886618641363,1177.71,49.28778651958312
6495870.83159939,6511758.35873335,10265,35.0169209161531,542020.083202819,6505319.077533649,0.9945021386027615,1190.19,41.267104332627945
6495870.83159939,6511758.35873335,10515,35.0169209161531,542163.537784816,6505523.82318783,0.9969528071500654,1225.78,53.95972201559233
6495870.83159939,6511758.35873335,10765,35.4978665836545,542307.4241944329,6505728.263572849,0.9994546918693844,1255.53,56.926523695022865
6495870.83159939,6511758.35873335,11015,38.901394282636495,542462.670467463,6505924.14825655,0.9985309294198457,1296.55,56.00988751997276
6495870.83159939,6511758.35873335,11265,38.9013942831037,542619.665966427,6506118.705223289,0.9981230430913457,1310.65,66.88323781038116
6495870.83159939,6511758.35873335,11515,38.9013942831037,542776.66146539,6506313.26219002,0.999161233835325,1322.82,68.7666169009353
6495870.83159939,6511758.35873335,11765,38.9013942831037,542933.656964354,6506507.81915676,1.0,1329.94,62.1459282656555
6495870.83159939,6511758.35873335,12015,38.9013942831037,543090.652463318,6506702.37612349,0.997405423642376,1313.52,53.99953333131685
6495870.83159939,6511758.35873335,12265,38.9013942826884,543247.647962282,6506896.93309023,0.9998178740450371,1327.47,70.81079790540424
6495870.83159939,6511758.35873335,12515,38.9013942826884,543404.643461246,6507091.49005696,0.9989041079410085,1342.99,53.23241399748842
6495870.83159939,6511758.35873335,12765,38.9013942831037,543561.63896021,6507286.0470237,1.0,1355.51,65.39273583510634
6495870.83159939,6511758.35873335,13015,38.9013942827686,543718.6344591752,6507480.60399043,1.0,1378.31,62.889378276462544
6495870.83159939,6511758.35873335,13265,38.9013942789505,543875.62995814,6507675.16095716,0.9999037621278246,1393.92,70.50456439125058
6495870.83159939,6511758.35873335,13515,32.4856027893517,544020.730204606,6507878.37913459,0.9991729824888215,1398.51,66.60923284350301
6495870.83159939,6511758.35873335,13765,32.4856027925042,544155.002120878,6508089.26074237,1.0,1400.59,54.412883584680564
6495870.83159939,6511758.35873335,14015,32.4856027925042,544289.2740371489,6508300.14235015,0.9997855045720104,1387.62,54.42091142198925
