begin,end,distance,angle,xcoord,ycoord,thick_norm,means,sds
6495870.83159939,6511758.35873335,8515,5.65585144024357,541367.475812846,6503730.67807755,0.7957760731475255,1142.06,33.94225095658801
6495870.83159939,6511758.35873335,8765,5.65585143913408,541392.114060962,6503979.46102859,0.8496345239750874,1121.2,31.269473932255405
6495870.83159939,6511758.35873335,9015,16.5070648520535,541453.777493046,6504221.18966553,0.8761631971535558,1105.86,28.607698264628002
6495870.83159939,6511758.35873335,9265,16.5070648522051,541524.810885483,6504460.8858423,0.9144266419120332,1105.79,27.79075205891341
6495870.83159939,6511758.35873335,9515,28.5029266893917,541598.124851179,6504699.63714172,0.9738437768777786,1111.91,30.08557627834308
6495870.83159939,6511758.35873335,9765,35.0169209127849,541733.174038827,6504909.5862253,0.9479685240390499,1121.74,27.745853744298444
6495870.83159939,6511758.35873335,10015,35.0169209165901,541876.628620822,6505114.33187948,0.966886618641363,1140.24,31.01906510518974
6495870.83159939,6511758.35873335,10265,35.0169209161531,542020.083202819,6505319.077533649,0.945021386027615,1165.79,30.64091871990786
6495870.83159939,6511758.35873335,10515,35.0169209161531,542163.537784816,6505523.82318783,0.9695280715006537,1194.5,38.67570296710843
6495870.83159939,6511758.35873335,10765,35.4978665836545,542307.4241944329,6505728.263572849,0.9945469186938439,1224.39,43.47824628478016
6495870.83159939,6511758.35873335,11015,38.901394282636495,542462.670467463,6505924.14825655,0.9853092941984565,1257.49,40.534551927954006
6495870.83159939,6511758.35873335,11265,38.9013942831037,542619.665966427,6506118.705223289,0.9812304309134569,1273.47,46.824022680671085
6495870.83159939,6511758.35873335,11515,38.9013942831037,542776.66146539,6506313.26219002,0.9916123383532497,1285.27,33.42390013149273
6495870.83159939,6511758.35873335,11765,38.9013942831037,542933.656964354,6506507.81915676,1.0,1280.82,46.06764157193202
6495870.83159939,6511758.35873335,12015,38.9013942831037,543090.652463318,6506702.37612349,0.9740542364237609,1286.37,45.10602066243486
6495870.83159939,6511758.35873335,12265,38.9013942826884,543247.647962282,6506896.93309023,0.9981787404503707,1276.82,48.04443360057438
6495870.83159939,6511758.35873335,12515,38.9013942826884,543404.643461246,6507091.49005696,0.9890410794100852,1284.7,43.76128425903426
6495870.83159939,6511758.35873335,12765,38.9013942831037,543561.63896021,6507286.0470237,1.0,1301.09,41.423204849456056
6495870.83159939,6511758.35873335,13015,38.9013942827686,543718.6344591752,6507480.60399043,1.0,1325.47,45.69736425659581
6495870.83159939,6511758.35873335,13265,38.9013942789505,543875.62995814,6507675.16095716,0.9990376212782464,1336.71,39.28493222598201
6495870.83159939,6511758.35873335,13515,32.4856027893517,544020.730204606,6507878.37913459,0.9917298248882152,1347.37,52.16658988279759
6495870.83159939,6511758.35873335,13765,32.4856027925042,544155.002120878,6508089.26074237,1.0,1354.51,47.47957350271798
6495870.83159939,6511758.35873335,14015,32.4856027925042,544289.2740371489,6508300.14235015,0.997855045720104,1356.53,39.17817121816689
6495870.83159939,6511758.35873335,14265,32.4856027922739,544423.545953424,6508511.02395793,0.9999147563179069,1341.18,46.84578529601142
6495870.83159939,6511758.35873335,14515,32.4856027930106,544557.817869695,6508721.90556571,1.0,1329.4,46.509138886889744
6495870.83159939,6511758.35873335,14765,32.4856027894079,544692.089785968,6508932.78717349,0.9795782137891892,1316.85,46.42959724141488
6495870.83159939,6511758.35873335,15015,32.4856027925605,544826.361702242,6509143.66878127,1.0,1311.24,40.644340319409785
6495870.83159939,6511758.35873335,15265,32.4856027925042,544960.633618513,6509354.55038906,1.0,1306.89,40.32515220058072
6495870.83159939,6511758.35873335,15515,32.4856027922176,545094.905534784,6509565.43199684,0.9850466579654482,1303.63,59.34250668787087
6495870.83159939,6511758.35873335,15765,32.4856027925042,545229.17745106,6509776.31360462,0.993278799050048,1299.39,62.131295656858796
6495870.83159939,6511758.35873335,16015,34.2578252642406,545368.535972123,6509983.85264433,1.0,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,16265,34.2578252642406,545509.265425939,6510190.48086319,0.9874692568534646,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,16515,34.2578252642406,545649.994879755,6510397.10908205,1.0,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,16765,34.2578252612369,545790.724333573,6510603.7373009,1.0,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,17015,41.9175970570462,545943.691937175,6510800.80778821,0.9964961472975444,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,17265,41.9175970609675,546110.707217638,6510986.83438871,0.9936559406048269,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,17515,41.9175970570462,546277.722498099,6511172.8609892,1.0,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,17765,41.9175970574929,546444.737778558,6511358.8875897,1.0,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,18015,41.9175970574929,546611.753059018,6511544.9141902,0.9752090016142592,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,18265,41.9175970610172,546778.76833948,6511730.9407907,0.9770083303948778,1290.5,47.16089481763466
6495870.83159939,6511758.35873335,18515,39.97439624932431,546940.323509324,6511921.70476509,0.9057846524207138,1290.5,47.16089481763466
